Tema,Subtema,ST,ID,UN,DS,REC,indicator_id_abs,indicator_id_rel,is_default_variable,variable_id_abs,aux_abs,variable_id_rel,aux_rel,indicator_label,variant_label,measure_unit_abs,measure_unit_rel,variant_path,description,Arquivo_2010,Var_abs_2010,Var_rel_2010 (denominador),Observações,Descrição_2010,Script_2010_abs,Script_2010_rel,Arquivo_2022,Var_abs_2022,Var_rel_2022 (denominador),Descrição_2022,Script_2022_abs,Script_2022_rel,Arquivo_2000,Var_abs_2000,Descrição_2000,Var_rel_2000 (denominador),Script_2000_abs,Script_2000_rel
Infraestrutura e serviços urbanos,Entorno,ent,esg,dom,sex,mas_res,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_dom_sex_mas_res,"ent_esg_dom_sex_mas_res,",ent_esg_dom_sex_mas_res_pct,"ent_esg_dom_sex_mas_res_pct,",Domicílios com esgoto a céu aberto,Homens,Número de domicílios,Porcentagem em relação ao total de domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno02,ent_V414,dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068,% de domicílios com responsável do sexo masculino que tem esgoto a céu aberto,Domicílios particulares permanentes com responsável do sexo masculino – Existe esgoto a céu aberto,"ent_esg_dom_sex_mas_res = ent_V414,","ent_esg_dom_sex_mas_res_pct = ent_esg_dom_sex_mas_res / (dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,sex,fem_res,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_sex_fem_res,"ent_esg_mor_sex_fem_res,",ent_esg_mor_sex_fem_res_pct,"ent_esg_mor_sex_fem_res_pct,",Domicílios com esgoto a céu aberto,Mulheres,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com mulheres responsáveis,Sexo dos responsáveis,,Entorno04,ent_V837,ent_V805 + ent_V806,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Existe esgoto a céu aberto,"ent_esg_mor_sex_fem_res = ent_V837,","ent_esg_mor_sex_fem_res_pct = ent_esg_mor_sex_fem_res / (ent_V805 + ent_V806),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,sex,mas_res,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_sex_mas_res,"ent_esg_mor_sex_mas_res,",ent_esg_mor_sex_mas_res_pct,"ent_esg_mor_sex_mas_res_pct,",Domicílios com esgoto a céu aberto,Homens,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno04,ent_V835,ent_V803 + ent_V804,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Existe esgoto a céu aberto,"ent_esg_mor_sex_mas_res = ent_V835,","ent_esg_mor_sex_mas_res_pct = ent_esg_mor_sex_mas_res / (ent_V803 + ent_V804),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,dom,ren,12sm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_dom_ren_12sm,"ent_esg_dom_ren_12sm,",ent_esg_dom_ren_12sm_pct,"ent_esg_dom_ren_12sm_pct,",Domicílios com esgoto a céu aberto,1 a 2 salários mínimos,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V364,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Existe esgoto a céu aberto,"ent_esg_dom_ren_12sm = ent_V364,","ent_esg_dom_ren_12sm_pct = ent_esg_dom_ren_12sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,dom,ren,1sm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_dom_ren_1sm,"ent_esg_dom_ren_1sm,",ent_esg_dom_ren_1sm_pct,"ent_esg_dom_ren_1sm_pct,",Domicílios com esgoto a céu aberto,1/2 a 1 salário mínimo,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V362,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Existe esgoto a céu aberto,"ent_esg_dom_ren_1sm = ent_V362,","ent_esg_dom_ren_1sm_pct = ent_esg_dom_ren_1sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,dom,ren,2sm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_dom_ren_2sm,"ent_esg_dom_ren_2sm,",ent_esg_dom_ren_2sm_pct,"ent_esg_dom_ren_2sm_pct,",Domicílios com esgoto a céu aberto,Mais de 2 salários mínimos,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V366,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Existe esgoto a céu aberto,"ent_esg_dom_ren_2sm = ent_V366,","ent_esg_dom_ren_2sm_pct = ent_esg_dom_ren_2sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,dom,ren,meiosm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_dom_ren_meiosm,"ent_esg_dom_ren_meiosm,",ent_esg_dom_ren_meiosm_pct,"ent_esg_dom_ren_meiosm_pct,",Domicílios com esgoto a céu aberto,Até 1/2 salário mínimo,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V358 + ent_V360 + ent_V368,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Existe esgoto a céu aberto,"ent_esg_dom_ren_meiosm = ent_V358 + ent_V360 + ent_V368,","ent_esg_dom_ren_meiosm_pct = ent_esg_dom_ren_meiosm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,ren,12sm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_ren_12sm,"ent_esg_mor_ren_12sm,",ent_esg_mor_ren_12sm_pct,"ent_esg_mor_ren_12sm_pct,",Domicílios com esgoto a céu aberto,1 a 2 salários mínimos,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V785,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 SM – Existe esgoto a céu aberto,"ent_esg_mor_ren_12sm = ent_V785,","ent_esg_mor_ren_12sm_pct = ent_esg_mor_ren_12sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,ren,1sm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_ren_1sm,"ent_esg_mor_ren_1sm,",ent_esg_mor_ren_1sm_pct,"ent_esg_mor_ren_1sm_pct,",Domicílios com esgoto a céu aberto,1/2 a 1 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V783,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Existe esgoto a céu aberto,"ent_esg_mor_ren_1sm = ent_V783,","ent_esg_mor_ren_1sm_pct = ent_esg_mor_ren_1sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,ren,2sm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_ren_2sm,"ent_esg_mor_ren_2sm,",ent_esg_mor_ren_2sm_pct,"ent_esg_mor_ren_2sm_pct,",Domicílios com esgoto a céu aberto,Mais de 2 salários mínimos,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V787,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Existe esgoto a céu aberto,"ent_esg_mor_ren_2sm = ent_V787,","ent_esg_mor_ren_2sm_pct = ent_esg_mor_ren_2sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,ren,meiosm,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_ren_meiosm,"ent_esg_mor_ren_meiosm,",ent_esg_mor_ren_meiosm_pct,"ent_esg_mor_ren_meiosm_pct,",Domicílios com esgoto a céu aberto,Até 1/2 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V779 + ent_V781 + ent_V789,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Existe esgoto a céu aberto,"ent_esg_mor_ren_meiosm = ent_V779 + ent_V781 + ent_V789,","ent_esg_mor_ren_meiosm_pct = ent_esg_mor_ren_meiosm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,cor,ama,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_cor_ama,"ent_esg_mor_cor_ama,",ent_esg_mor_cor_ama_pct,"ent_esg_mor_cor_ama_pct,",Domicílios com esgoto a céu aberto,Pessoas amarelas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1047,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Existe esgoto a céu aberto,"ent_esg_mor_cor_ama = ent_V1047,","ent_esg_mor_cor_ama_pct = ent_esg_mor_cor_ama / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,cor,bra,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_cor_bra,"ent_esg_mor_cor_bra,",ent_esg_mor_cor_bra_pct,"ent_esg_mor_cor_bra_pct,",Domicílios com esgoto a céu aberto,Pessoas brancas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1043,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça branca – Existe esgoto a céu aberto,"ent_esg_mor_cor_bra = ent_V1043,","ent_esg_mor_cor_bra_pct = ent_esg_mor_cor_bra / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,cor,ind,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_cor_ind,"ent_esg_mor_cor_ind,",ent_esg_mor_cor_ind_pct,"ent_esg_mor_cor_ind_pct,",Domicílios com esgoto a céu aberto,Pessoas indígenas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1051,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Existe esgoto a céu aberto,"ent_esg_mor_cor_ind = ent_V1051,","ent_esg_mor_cor_ind_pct = ent_esg_mor_cor_ind / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,esg,mor,cor,neg,ent_cal_dom_tot_dom,ent_cal_dom_tot_dom_pct,,ent_esg_mor_cor_neg,"ent_esg_mor_cor_neg,",ent_esg_mor_cor_neg_pct,"ent_esg_mor_cor_neg_pct,",Domicílios com esgoto a céu aberto,Pessoas negras,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1045 + ent_V1049,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda – Existe esgoto a céu aberto,"ent_esg_mor_cor_neg = ent_V1045 + ent_V1049,","ent_esg_mor_cor_neg_pct = ent_esg_mor_cor_neg / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,dom,tot,dom,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,sim,ent_lix_dom_tot_dom,"ent_lix_dom_tot_dom,",ent_lix_dom_tot_dom_pct,"ent_lix_dom_tot_dom_pct,",Domicílios com lixo acumulado na rua,Total de domicílios,Número de domicílios,Porcentagem em relação ao total de domicílios,Total,,Entorno01,ent_V056 + ent_V058 + ent_V060,dom01_V002,,Domicílios particulares permanentes – Existe lixo acumulado nos logradouros,"ent_lix_dom_tot_dom = ent_V056 + ent_V058 + ent_V060,","ent_lix_dom_tot_dom_pct = ent_lix_dom_tot_dom / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,tot,dom,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_tot_dom,"ent_lix_mor_tot_dom,",ent_lix_mor_tot_dom_pct,"ent_lix_mor_tot_dom_pct,",Domicílios com lixo acumulado na rua,Total de moradores,Número de moradores,Porcentagem em relação ao total de moradores,Total,,Entorno03,ent_V477 + ent_V479 + ent_V481,dom02_V002,,Moradores em domicílios particulares permanentes – Existe lixo acumulado nos logradouros,"ent_lix_mor_tot_dom = ent_V477 + ent_V479 + ent_V481,","ent_lix_mor_tot_dom_pct = ent_lix_mor_tot_dom / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,dom,sex,fem_res,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_dom_sex_fem_res,"ent_lix_dom_sex_fem_res,",ent_lix_dom_sex_fem_res_pct,"ent_lix_dom_sex_fem_res_pct,",Domicílios com lixo acumulado na rua,Mulheres,Número de domicílios,Porcentagem em relação ao total de domicílios com mulheres responsáveis,Sexo dos responsáveis,,Entorno02,ent_V420,dom01_V081 + dom01_V082 + dom01_V083 + dom01_V084 + dom01_V085 + dom01_V086 + dom01_V087,% de domicílios com responsável do sexo feminino que tem lixo acumulado,Domicílios particulares permanentes com responsável do sexo feminino – Existe lixo acumulado nos logradouros,"ent_lix_dom_sex_fem_res = ent_V420,","ent_lix_dom_sex_fem_res_pct = ent_lix_dom_sex_fem_res / (dom01_V081 + dom01_V082 + dom01_V083 + dom01_V084 + dom01_V085 + dom01_V086 + dom01_V087),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,dom,sex,mas_res,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_dom_sex_mas_res,"ent_lix_dom_sex_mas_res,",ent_lix_dom_sex_mas_res_pct,"ent_lix_dom_sex_mas_res_pct,",Domicílios com lixo acumulado na rua,Homens,Número de domicílios,Porcentagem em relação ao total de domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno02,ent_V418,dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068,% de domicílios com responsável do sexo masculino que tem lixo acumulado,Domicílios particulares permanentes com responsável do sexo masculino – Existe lixo acumulado nos logradouros,"ent_lix_dom_sex_mas_res = ent_V418,","ent_lix_dom_sex_mas_res_pct = ent_lix_dom_sex_mas_res / (dom01_V062 + dom01_V063 + dom01_V064 + dom01_V065 + dom01_V066 + dom01_V067 + dom01_V068),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,sex,fem_res,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_sex_fem_res,"ent_lix_mor_sex_fem_res,",ent_lix_mor_sex_fem_res_pct,"ent_lix_mor_sex_fem_res_pct,",Domicílios com lixo acumulado na rua,Mulheres,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com mulheres responsáveis,Sexo dos responsáveis,,Entorno04,ent_V841,ent_V805 + ent_V806,,Moradores em domicílios particulares permanentes com responsável do sexo feminino – Existe lixo acumulado nos logradouros,"ent_lix_mor_sex_fem_res = ent_V841,","ent_lix_mor_sex_fem_res_pct = ent_lix_mor_sex_fem_res / (ent_V805 + ent_V806),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,sex,mas_res,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_sex_mas_res,"ent_lix_mor_sex_mas_res,",ent_lix_mor_sex_mas_res_pct,"ent_lix_mor_sex_mas_res_pct,",Domicílios com lixo acumulado na rua,Homens,Número de moradores,Porcentagem em relação ao total de moradores em domicílios com homens responsáveis,Sexo dos responsáveis,,Entorno04,ent_V839,ent_V803 + ent_V804,,Moradores em domicílios particulares permanentes com responsável do sexo masculino – Existe lixo acumulado nos logradouros,"ent_lix_mor_sex_mas_res = ent_V839,","ent_lix_mor_sex_mas_res_pct = ent_lix_mor_sex_mas_res / (ent_V803 + ent_V804),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,dom,ren,12sm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_dom_ren_12sm,"ent_lix_dom_ren_12sm,",ent_lix_dom_ren_12sm_pct,"ent_lix_dom_ren_12sm_pct,",Domicílios com lixo acumulado na rua,1 a 2 salários mínimos,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V376,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Existe lixo acumulado nos logradouros,"ent_lix_dom_ren_12sm = ent_V376,","ent_lix_dom_ren_12sm_pct = ent_lix_dom_ren_12sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,dom,ren,1sm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_dom_ren_1sm,"ent_lix_dom_ren_1sm,",ent_lix_dom_ren_1sm_pct,"ent_lix_dom_ren_1sm_pct,",Domicílios com lixo acumulado na rua,1/2 a 1 salário mínimo,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V374,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Existe lixo acumulado nos logradouros,"ent_lix_dom_ren_1sm = ent_V374,","ent_lix_dom_ren_1sm_pct = ent_lix_dom_ren_1sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,dom,ren,2sm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_dom_ren_2sm,"ent_lix_dom_ren_2sm,",ent_lix_dom_ren_2sm_pct,"ent_lix_dom_ren_2sm_pct,",Domicílios com lixo acumulado na rua,Mais de 2 salários mínimos,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V378,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Existe lixo acumulado nos logradouros,"ent_lix_dom_ren_2sm = ent_V378,","ent_lix_dom_ren_2sm_pct = ent_lix_dom_ren_2sm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,dom,ren,meiosm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_dom_ren_meiosm,"ent_lix_dom_ren_meiosm,",ent_lix_dom_ren_meiosm_pct,"ent_lix_dom_ren_meiosm_pct,",Domicílios com lixo acumulado na rua,Até 1/2 salário mínimo,Número de domicílios,Porcentagem em relação ao total de domicílios,Renda dos responsáveis,,Entorno02,ent_V370 + ent_V372 + ent_V380,dom01_V002,,Domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Existe lixo acumulado nos logradouros,"ent_lix_dom_ren_meiosm = ent_V370 + ent_V372 + ent_V380,","ent_lix_dom_ren_meiosm_pct = ent_lix_dom_ren_meiosm / (dom01_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,ren,12sm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_ren_12sm,"ent_lix_mor_ren_12sm,",ent_lix_mor_ren_12sm_pct,"ent_lix_mor_ren_12sm_pct,",Domicílios com lixo acumulado na rua,1 a 2 salários mínimos,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V797,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1 a 2 do SM – Existe lixo acumulado nos logradouros,"ent_lix_mor_ren_12sm = ent_V797,","ent_lix_mor_ren_12sm_pct = ent_lix_mor_ren_12sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,ren,1sm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_ren_1sm,"ent_lix_mor_ren_1sm,",ent_lix_mor_ren_1sm_pct,"ent_lix_mor_ren_1sm_pct,",Domicílios com lixo acumulado na rua,1/2 a 1 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V795,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita 1/2 a 1 SM – Existe lixo acumulado nos logradouros,"ent_lix_mor_ren_1sm = ent_V795,","ent_lix_mor_ren_1sm_pct = ent_lix_mor_ren_1sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,ren,2sm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_ren_2sm,"ent_lix_mor_ren_2sm,",ent_lix_mor_ren_2sm_pct,"ent_lix_mor_ren_2sm_pct,",Domicílios com lixo acumulado na rua,Mais de 2 salários mínimos,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V799,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita maior que 2 SM – Existe lixo acumulado nos logradouros,"ent_lix_mor_ren_2sm = ent_V799,","ent_lix_mor_ren_2sm_pct = ent_lix_mor_ren_2sm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,ren,meiosm,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_ren_meiosm,"ent_lix_mor_ren_meiosm,",ent_lix_mor_ren_meiosm_pct,"ent_lix_mor_ren_meiosm_pct,",Domicílios com lixo acumulado na rua,Até 1/2 salário mínimo,Número de moradores,Porcentagem em relação ao total de moradores,Renda dos moradores,,Entorno04,ent_V791 + ent_V793 + ent_V801,dom02_V002,,Moradores em domicílios particulares permanentes com rendimento nominal mensal domiciliar per capita até 1/2 do SM – Existe lixo acumulado nos logradouros,"ent_lix_mor_ren_meiosm = ent_V791 + ent_V793 + ent_V801,","ent_lix_mor_ren_meiosm_pct = ent_lix_mor_ren_meiosm / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,cor,ama,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_cor_ama,"ent_lix_mor_cor_ama,",ent_lix_mor_cor_ama_pct,"ent_lix_mor_cor_ama_pct,",Domicílios com lixo acumulado na rua,Pessoas amarelas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1057,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça amarela – Existe lixo acumulado nos logradouros,"ent_lix_mor_cor_ama = ent_V1057,","ent_lix_mor_cor_ama_pct = ent_lix_mor_cor_ama / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,cor,bra,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_cor_bra,"ent_lix_mor_cor_bra,",ent_lix_mor_cor_bra_pct,"ent_lix_mor_cor_bra_pct,",Domicílios com lixo acumulado na rua,Pessoas brancas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1053,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça branca – Existe lixo acumulado nos logradouros,"ent_lix_mor_cor_bra = ent_V1053,","ent_lix_mor_cor_bra_pct = ent_lix_mor_cor_bra / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,cor,ind,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_cor_ind,"ent_lix_mor_cor_ind,",ent_lix_mor_cor_ind_pct,"ent_lix_mor_cor_ind_pct,",Domicílios com lixo acumulado na rua,Pessoas indígenas,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1061,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça indígena – Existe lixo acumulado nos logradouros,"ent_lix_mor_cor_ind = ent_V1061,","ent_lix_mor_cor_ind_pct = ent_lix_mor_cor_ind / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
Infraestrutura e serviços urbanos,Entorno,ent,lix,mor,cor,neg,ent_lix_dom_tot_dom,ent_lix_dom_tot_dom_pct,,ent_lix_mor_cor_neg,"ent_lix_mor_cor_neg,",ent_lix_mor_cor_neg_pct,"ent_lix_mor_cor_neg_pct,",Domicílios com lixo acumulado na rua,Pessoas negras,Número de moradores,Porcentagem em relação ao total de moradores,Cor dos moradores,,Entorno05,ent_V1055 + ent_V1059,dom02_V002,,Moradores em domicílios particulares permanentes de cor ou raça preta ou parda – Existe lixo acumulado nos logradouros,"ent_lix_mor_cor_neg = ent_V1055 + ent_V1059,","ent_lix_mor_cor_neg_pct = ent_lix_mor_cor_neg / (dom02_V002),",-,-,-,-,,,-,-,-,-,,
