ordering,keywords,collection_id,source_table_id,variable_id,indicator_id,preset,year,indicator_path,Tema,indicator_label,Subtema,variant_label,variant_path,_measure_unit_prev,measure_unit,is_default_variable,description,metodology
66,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_20_59_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres,Sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Mulheres de 20 a 59 anos de idade,Metodologia
67,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_tot_20_59_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Total de residentes,Total,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,sim,Pessoas de 20 a 59 anos de idade,Metodologia
68,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_ama_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas amarelas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - amarela,Metodologia
69,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ama_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres amarelas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - amarela e sexo feminino,Metodologia
70,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ama_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens amarelos,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - amarela e sexo masculino,Metodologia
71,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_bra_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas brancas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - branca,Metodologia
72,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_bra_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres brancas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - branca e sexo feminino,Metodologia
73,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_bra_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens brancos,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - branca e sexo masculino,Metodologia
74,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_ind_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas indígenas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - indígena,Metodologia
75,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ind_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - indígena e sexo feminino,Metodologia
76,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_ind_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - indígena e sexo masculino,Metodologia
77,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_20_59_neg_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Pessoas negras,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - preta ou parda,Metodologia
78,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_neg_fem_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Mulheres negras,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - preta ou parda e sexo feminino,Metodologia
79,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_20_59_neg_mas_pct,pop_bas_mor_tot_20_59_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 20 a 59 anos de idade,População por faixa etária,Homens negros,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 20 a 59 anos de idade - preta ou parda e sexo masculino,Metodologia
80,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_60_mais_mas_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Homens,Sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Homens de 60 ou mais anos de idade,Metodologia
81,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_sex_60_mais_fem_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Mulheres,Sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Mulheres de 60 ou mais anos de idade,Metodologia
82,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_tot_60_mais_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Total de residentes,Total,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,sim,Pessoas de 60 ou mais anos de idade,Metodologia
83,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_60_mais_ama_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Pessoas amarelas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - amarela,Metodologia
84,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_ama_fem_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Mulheres amarelas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - amarela e sexo feminino,Metodologia
85,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_ama_mas_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Homens amarelos,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - amarela e sexo masculino,Metodologia
86,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_60_mais_bra_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Pessoas brancas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - branca,Metodologia
87,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_bra_fem_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Mulheres brancas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - branca e sexo feminino,Metodologia
88,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_bra_mas_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Homens brancos,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - branca e sexo masculino,Metodologia
89,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_60_mais_ind_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Pessoas indígenas,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - indígena,Metodologia
90,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_ind_fem_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Mulheres indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - indígena e sexo feminino,Metodologia
91,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_ind_mas_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Homens indígenas,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - indígena e sexo masculino,Metodologia
92,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_60_mais_neg_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Pessoas negras,Cor dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - preta ou parda,Metodologia
93,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_neg_fem_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Mulheres negras,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - preta ou parda e sexo feminino,Metodologia
94,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_bas_mor_cor_sex_60_mais_neg_mas_pct,pop_bas_mor_tot_60_mais_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 60 ou mais anos de idade,População por faixa etária,Homens negros,Cor e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Pessoas de 60 ou mais anos de idade - preta ou parda e sexo masculino,Metodologia
95,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_10anos_meiosm_mas_pct,pop_ren_mor_tot_10anos_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 10 ou mais anos de idade,População por faixa etária,Homens até 1/2 salário mínimo,Renda e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Homens de 10 anos ou mais de idade com rendimento nominal mensal de até ½ salário mínimo,Metodologia
96,,ibge_malha_br_setor_censitario_2010,cem_censo_2010_rel,pop_ren_mor_ren_sex_10anos_2sm_mas_pct,pop_ren_mor_tot_10anos_pct,cem_censo_2010_2022,2010,População e domicílios / 2010 / População por faixa etária,População e domicílios,Pessoas de 10 ou mais anos de idade,População por faixa etária,Homens de 1 a 2 salários mínimos,Renda e sexo dos residentes,Porcentagem em relação ao total de pessoas residentes,% em relação ao total de pessoas residentes,,Homens de 10 anos ou mais de idade com rendimento nominal mensal de mais de 1 a 2 salários mínimos,Metodologia
